project;commitHash;changedfiled
large-refactorings/dubbo;a2b9e0c4c580eb51283faf71294beacbba70ebbf;1
large-refactorings/dubbo;ccab28db827720ba4fa56a2bb0386b979d782ee8;1
large-refactorings/dubbo;18fef9b4c0bbd85e6e5ab937de939849b5673ce7;14
large-refactorings/dubbo;712a127549d4ae25d80dac9f3d5880968be6e382;6
large-refactorings/dubbo;bcc9513934412681e5fd5567d950286c0068e0e8;4
large-refactorings/dubbo;d8fc808425c4f1db028c4fdab45d7082a957d760;112
large-refactorings/dubbo;81890a85fa9b7f8ac02dc93072697c8f704970e9;7
large-refactorings/dubbo;505a58d0e590c2fabbe9a8f04d46f80300a191c9;2
large-refactorings/dubbo;deb97c3c8b401af7c4fd32e1b938e612b803c513;1
large-refactorings/dubbo;7054f62fafc9f2f5bdf92fcbdfe0fe1188debc62;2
large-refactorings/dubbo;facc14e734169fcb24d0212160e38e1edfdc2c65;2
large-refactorings/dubbo;4ecb11b5435080a41bed82aacb550ee681eca82b;2
large-refactorings/dubbo;0fa09cc34fbaf082da334525733debd3affc82c8;2
large-refactorings/dubbo;69c80f631f474110032f035ddf459eab31e11bad;1
large-refactorings/dubbo;b598c228424401d82552407e8ff830b58b63bccc;1
large-refactorings/dubbo;62f0902ef295f3802efe89bf68097bb0180cecf8;1
large-refactorings/dubbo;03abe135dc74cfb1e2a0be5058da0668e4dfd6ac;1
large-refactorings/dubbo;ca2d24f49e976ff321e649d8a9c1bcb36fd94bda;1
large-refactorings/dubbo;530ea1a50a8da0d88cf767160e897c1d34684231;2
large-refactorings/dubbo;94ba6e2f8f83fdf76e32c5054f3b5c22634b3914;3
large-refactorings/dubbo;27052382d7bcc34f71830519e47d35042a42190f;1
large-refactorings/dubbo;cc52e6cefc9cf3632cacc90da4941b6bab88bacd;1
large-refactorings/dubbo;846cc2a2b6776a93d2d0ff51c6f6b14425106281;8
large-refactorings/dubbo;585694e3cf4e76a778390dd73e2673585aa29d03;2
large-refactorings/dubbo;26b916951d501e3af0e16cf9bcf9b9bb0ae0df54;8
large-refactorings/dubbo;23f242293f3292a6c521eea2012bd2556a915a33;9
large-refactorings/dubbo;f8df0cbf5997464b6383143ea0d4e88d776154d8;1
large-refactorings/dubbo;924ee551fb2f8d14fe56d210adba1f8e4a72b106;3
large-refactorings/dubbo;1693df214b1aefeac05ffeb834460bceac0fa3b4;2
large-refactorings/dubbo;e98a89338780ee63e2974d374a3e83b1221fe5a2;3
large-refactorings/dubbo;c8e043a85b2f64eb3a1cdb0d9bf6ba91894caa1e;7
large-refactorings/dubbo;4808d7bff327513d2a7fcb354d8b367973463d2d;4
large-refactorings/dubbo;b1cf4f0dd4554739c56394a5ec466a13cadfd900;5
large-refactorings/dubbo;4d7efaa0d5761f8541e5e4f61d693342d452dd7a;1
large-refactorings/dubbo;ef973d239abdcd1fff0e12863ab1f06388a74442;1
large-refactorings/dubbo;ecbf3378516a657b8253d925617cbdc04512809d;3
large-refactorings/dubbo;b3cd30d43e47f523a10c24b6c8004d8f868412b2;2
large-refactorings/dubbo;4204be7b28484944907d73f23f191d89964dcdbb;11
large-refactorings/dubbo;966b46799a7118f31142f44dba44cbc45170b09c;2
large-refactorings/dubbo;dec1760304526aae7e187c68854745516b401cd4;1
large-refactorings/dubbo;cbca885fa8d1bf16e1e0d95ff6e89eafa274a69d;6
large-refactorings/dubbo;962e6f8cb4cbe65f890a7d466b0ccc0068833542;1
large-refactorings/dubbo;d95aa7e455af2e10d94e7bc356fdc27a0a844b8b;2
large-refactorings/dubbo;b5bb1472496141dfc558a32b6d5b838d212e26b8;8
large-refactorings/dubbo;f6542a25d246fe893dc6745d8b45581ab70758dd;2
large-refactorings/dubbo;6b5973ebc50f794fb59717f1ddf107b75bf62163;1
large-refactorings/dubbo;02613e35b14b517faa4ad88d284bba6b95db799f;12
large-refactorings/dubbo;b2353107f2779f77713400a48d8a15aad2724551;32
large-refactorings/dubbo;dbc4530359a47f10fcc35035cf6797f898f54a5b;5
large-refactorings/dubbo;fd0e6d80d5c4b8858a55ca0038d9fac6766b9416;3
large-refactorings/dubbo;346166e674fea88d10dc43be82e387f547156709;19
large-refactorings/dubbo;4428b93e8356ffba4d68cd1c0682b7e2f30a5fe1;2
large-refactorings/dubbo;92f21f184e9181893bdf9af05ba5cb11e6ce2daf;23
large-refactorings/dubbo;762dff20b5e9a8646d3cb95670d2c6a3c9e3c4af;1
large-refactorings/dubbo;58e29bc77d41b18c6078f75800b732a33e579e17;7
large-refactorings/dubbo;8bdecea7ef808d19f0449dd43ec85ba8dbaeeb26;450
large-refactorings/dubbo;0e4bbb8eadb12e41eca5846030260b895516ff2a;1
large-refactorings/dubbo;7acf2db35c614c0716301b0923b5df0517bd5a38;4
large-refactorings/dubbo;5db015ccde960708decf19e07f40a1a6b4d95454;33
large-refactorings/dubbo;9f13240835eb71b2ec2355821273921d49ab223b;4
large-refactorings/dubbo;0f53367da09aa76720694cf17f5567eddc093266;2
large-refactorings/dubbo;bf34c16992a13a243fb36892e711921f654a083a;4
large-refactorings/dubbo;4b1b56312afafb4c32cdf1e65fa02af4af5a09d1;1
large-refactorings/dubbo;540f4959fd7a6df4cc9c0b49ec277c0eae5887a2;13
large-refactorings/dubbo;69202d871ff1b5168bb1af09811173b13b215436;4
large-refactorings/dubbo;cd44607560a24c1440f48c1d3bebbd5e4bca76c3;5
large-refactorings/dubbo;596ba5b07e0c6f9f7989c6c207c36bd59b5a71e3;3
large-refactorings/dubbo;4cacf33f785af73eb673f9f762537e176b518117;34
large-refactorings/dubbo;e7fcaedc9524af27bba762f28b368f37729b2832;3
large-refactorings/dubbo;730602c0c2cbb4119305fc53f52ddcf4f27b9d13;5
large-refactorings/dubbo;52b146faef367f9eac6b43fa2aa485e3fad218ef;2
large-refactorings/dubbo;a001f983b31b7174f01d9781b7921dddd6115c77;32
large-refactorings/dubbo;71189cbe4bf6abae73771c94a4a2fd9500428b50;14
large-refactorings/dubbo;ca62d8352d7398a73f1a72097c665a9c3fceb1af;18
large-refactorings/dubbo;8a414bfa925084e1875ebb1b0d180f0cdebfaa64;2
large-refactorings/dubbo;c572c2cd2e5dd2d11a81825f50d22a1363eee1fb;60
large-refactorings/dubbo;adffd9213448bd810b3d23e57f6f42a7ee29bffd;5
large-refactorings/dubbo;193465525c3ddcfe7f10e3610880ac0d059e9277;3
large-refactorings/dubbo;3810536e0fd6ae39452d435e1851039b2f96e599;18
large-refactorings/dubbo;c682389634fed5f6b13bb6de0ab88e5757a7fe44;19
large-refactorings/dubbo;b33aef310dc2f5d3293cf2c3b358f5af6e382692;37
large-refactorings/dubbo;20cf141f2e8588e1695c37c14b4d89a268b96452;10
large-refactorings/dubbo;adba6d010d66af0af7eb148f35a0acb681e7360f;8
large-refactorings/dubbo;7702fcfa1b7dd62e947e9275a8cb3942640948a2;27
large-refactorings/dubbo;7645134e5a217da1c8b0c62a7eb07cfe9140cc25;15
large-refactorings/dubbo;cd34cc5acece90fc95767bcd457c98403bc8aca2;259
large-refactorings/dubbo;e4dc8e996077bf73a222933df8049103fc0a7142;4
large-refactorings/dubbo;1850f5d4234720115b592eaa0e618b638942ba0c;19
large-refactorings/dubbo;2f6e9c7302e407cce523e8f71ba3c5cf34c3c465;4
large-refactorings/dubbo;2919c319a3fac18216d7506310bc733f849f7d0a;40
large-refactorings/dubbo;117620f7f975fba2344d3c416c088ed333c40df9;1
large-refactorings/dubbo;85a97f71488b5758e1f5770179e24929a9ac54e3;61
large-refactorings/dubbo;292f861f90f14ea7df3adc6a121e64f0b3127e90;1
large-refactorings/dubbo;dbda44995c86b2a8b91f342885af3a07fe36828a;1
large-refactorings/dubbo;00cdc531600c7392ad91bd43f93aca2ef9ae54c5;1
large-refactorings/dubbo;0def3dc380b75f8f4c00acdc66ee8d5600868d8b;1
large-refactorings/dubbo;afade5275e7fe36b46fc2c1aab8c49d03dea9d47;3
large-refactorings/dubbo;afa2dc9a1ea2cd8e3cb292a47e7fc34f2acca036;9
large-refactorings/dubbo;317e62f73fd0a9bac4b34eb8b2c31bbae591ef91;2
large-refactorings/dubbo;78d527788d6fdc2d27e33261299f20db65f74139;2
large-refactorings/dubbo;b37a05d4e4db138278d4d524de32a8defea5cc21;3
large-refactorings/dubbo;5d6ca6234f64a670fed2f3c5fdc1d0dba74a9c88;1
large-refactorings/dubbo;8d50053ccfdd3523b35844e22efe8136ef72a548;1
large-refactorings/dubbo;abd6e36991390a95fa0b3094249eb860c3ea6dd5;2
large-refactorings/dubbo;4dd5a0db57dec56716a7da146661866be5d05f77;4
large-refactorings/dubbo;d6672afbee70a9fea98a876a225ccb7ea17e028a;1
large-refactorings/dubbo;93d412b8469d5a7f403e8cce107c269757ea7741;3
large-refactorings/dubbo;8e07686047404ed4729ab1af481fa14984d5ed2b;1
large-refactorings/dubbo;b60acc5e52e7f7f34bb2145df530edbc0f897f74;1
large-refactorings/dubbo;3ce6228f1f3f21507eae2c3882c20cee2e6f2c95;1
large-refactorings/dubbo;95426f9b019c313ea6df707283dedc399ed1fcde;4
large-refactorings/dubbo;61d5d44b90b76f264ecdf5aa50763a91b91e0fa6;1
large-refactorings/dubbo;912303d9c4aaf04866868e5e48ee247820f088ba;1
large-refactorings/dubbo;5312f5f58e5212733612c5dc79cf98bd99da2a2c;1
large-refactorings/dubbo;4f286f549d32e1f8469c08af0d59f6cdeb0cd6da;1
large-refactorings/dubbo;cfee3f835ab6634600ff8f23b8fd313a98cb05a9;4
large-refactorings/dubbo;0ba92ea14af85b0261a6f153ae5309fedd1c4b2a;1
large-refactorings/dubbo;f3d57cd5b9846fad3752f3446d31caf552da4154;2
large-refactorings/dubbo;c6b9d6ae9d9f3880261144362cd120f35eb8048d;1
large-refactorings/dubbo;0da7c0cf557d8df88fde8e92aea6e8602c74c9c6;2
large-refactorings/dubbo;95bee527a160176f055d7519e0e57a739b7ad672;32
large-refactorings/dubbo;cb12928a710a34142e8c6a9b93e532239906a69e;2
large-refactorings/dubbo;369907ebff82bf046d320fccd8b221188550080e;1
large-refactorings/dubbo;6bf384ada6ca19a56986b3aaaa8f596d2517e4e0;1
large-refactorings/dubbo;40be2972e326c816a154e4dec7dea1a3fc625a2e;2
large-refactorings/dubbo;40e14a5599379960273c8f21a08d0cd9233d0f23;1
large-refactorings/dubbo;9bd5152348e35359e762435cf64d7273ab22d757;1
large-refactorings/dubbo;cefe7c37e9c31d478b2fe08f323c1f9542ca1466;38
large-refactorings/dubbo;7dbe632025ef4c991a635314fbb2bc6e344a3574;2
large-refactorings/dubbo;70f72165f41c80c67e5a774e61e54765d8701914;1
large-refactorings/dubbo;332e85f9753d68e5948e5f916f7c11d22c86804e;3
large-refactorings/dubbo;4ba258044f56938d5f3fc3a949a189b2c60ce989;1
large-refactorings/dubbo;7019f3186e3ffc1f25f0598a2f9db52bd2b4c0d3;4
large-refactorings/dubbo;7a73b3f86a0fbf75f7c190b813dace642bd4a9c7;1
large-refactorings/dubbo;062e5432a88fdeb4c7fb3efe6b003eaad2a7d45d;6
large-refactorings/dubbo;84bc2616a5c6be6542ab5bb564c51f876d24bdb1;1
large-refactorings/dubbo;d55f062fe77ea0f6a4c913d2418113297ff8403d;1
large-refactorings/dubbo;f8b8b3d2ee6d97f9771411a0fdab3f5701c1fc32;1
large-refactorings/dubbo;dc21cacc84367881dee76e033e40de5a874b68c5;1
large-refactorings/dubbo;61d1ba78f7417c7088a5b71e36bec5a668f9b558;1
large-refactorings/dubbo;9f5a1e264edfd5b1e6cc0b444ca1adc1d92f172d;3
large-refactorings/dubbo;f3e78c2e37091a99a5696bc450f49178d87b6fe2;1
large-refactorings/dubbo;37d7fc123d4bdbb0847b1f91dd776191b79ac420;1
large-refactorings/dubbo;529713305fc7807dd1600f18199ff4e7442f955f;1
large-refactorings/dubbo;4037b5d33e572b5c2904c469a04c62ca878bfaea;1
large-refactorings/dubbo;9fb69a5c078064c76640735afb86148eaabace5c;1
large-refactorings/dubbo;b5cc276c25a254bd1c44869a861e63f86b27cc3a;1
large-refactorings/dubbo;f3fb25282378271bb2b2b81d3a9e0e1e9446bbb7;1
large-refactorings/dubbo;7594d814891aa43ff01a3f14e372e48ef3792ae3;1
large-refactorings/dubbo;b5201053d1dd630ff05885e26d95762604094cd8;1
large-refactorings/dubbo;4307c2b2fab47e7bbcb78c254cfe07c921c98f16;1
large-refactorings/dubbo;7b92414ef3707d2cd4a69ec6131cc03fd8eed8ab;1
large-refactorings/dubbo;cb5c5763cc3b3b1e6a45ca7a55aa091149062a11;1
large-refactorings/dubbo;e72b3b20d7a3d4e0ffb3525b86111412cf525630;2
large-refactorings/dubbo;5576991be387d00fa707655b0a0de0010b1f13a7;1
large-refactorings/dubbo;0ee5acdaacf513f7b393a3f0997a095612bed697;1
large-refactorings/dubbo;5194791f130eb34d6ed75bc43ef731289a12148a;1
large-refactorings/dubbo;cd55cd78caccb12ee64478381618120ba89e466a;2
large-refactorings/dubbo;35e80b0c35de3f4b6f8e0405b574c32d46100b29;1
large-refactorings/dubbo;ca288152a0adcb48085f87b27a643bea31953449;1
large-refactorings/dubbo;2a7b5d1dd26050f593db36af566354975ec9dfa3;2
large-refactorings/dubbo;47ee52d122fb6f0462ed99530cfe462c591feac8;19
large-refactorings/dubbo;54b0d7e3f4bc8f348c6260f649c6e3174d5b8a03;2
large-refactorings/dubbo;c783e55ec955beb93916d1cdd5dbdf0ef1451796;163
large-refactorings/dubbo;0d88487fe0fd1d439607c90780481eaf4aab629d;4
large-refactorings/dubbo;03133818ad657584d30d4ca04e280cdf836849ac;6
large-refactorings/dubbo;048fadf2c0fe9fdcb2292b9be975e9f5c0b0ca2c;7
large-refactorings/dubbo;0f4e60dca31737ea905306b1c4a3cce399536db9;2
large-refactorings/dubbo;3d329736f9db20cdc17fe8d7a214a4a26281acb2;20
large-refactorings/dubbo;195b074698dd7e2f4c99656b9014521be67447c4;2
large-refactorings/dubbo;cca798c08611e0cfe00295dfe26c89eee395103b;2
large-refactorings/dubbo;56f1c1861b146a37e3d49541781532fa2757f0e8;7
large-refactorings/dubbo;12d99d686f3b7946758a02554f81f562fc394419;11
large-refactorings/dubbo;ff14005475dc2e6e1e8c5081abb61e65faef464c;3
large-refactorings/dubbo;0e30d7649598c086103ecf38d4fe1d6c3eca7887;1
large-refactorings/dubbo;eda947a8dfb276dff4362e6a5cbabcbb8fe9c97f;5
large-refactorings/dubbo;f4af3ded4b305423a79272843c6c8ea0207415b1;1
large-refactorings/dubbo;7b0ae127a96eb508af5c2b980b20041efff01d56;192
large-refactorings/dubbo;d30ca86395c40f366ba5e4367be6963da60d5ac3;1
large-refactorings/dubbo;2031110c35f107997260a41b6c97f32eb09b9723;1
large-refactorings/dubbo;b99b3837186b7fb7f68ae106b67cc42deeed18b9;11
large-refactorings/dubbo;60e72bf5c91657dfae8106979cd00106e4764bab;12
large-refactorings/dubbo;cd509a3b0c3f1016585ada3fc7c8516e50170c33;1
large-refactorings/dubbo;c9f12ca17770d7035f1f9bf0a27c18fd6c4dce5a;1
large-refactorings/dubbo;5a62b55814fcc87e36242036490d29af4cdb2fee;1
large-refactorings/dubbo;c3d57008dd52a2d87cc7d23952f0dbeec7d13f8d;1
large-refactorings/dubbo;cf0af06c9df7bc00fd0b57641b0d1130c34528de;1
large-refactorings/dubbo;c29bb653e011e38c775bffeaae6cf525b067f274;21
large-refactorings/dubbo;f4d97c5ae99f30999a5537758312fe1b03971e67;1
large-refactorings/dubbo;cb7d9f5ca0249636ea6cef96660633329873e2b3;1
large-refactorings/dubbo;74e2d6814a77a89ae46539310db3ca2792b6d427;1
large-refactorings/dubbo;5b4816dfa6ae92d0b94af4ed41c07ca6c9d0fcb9;1
large-refactorings/dubbo;6d1afb440768f51caf1a2190a08e182868c5a66f;2
large-refactorings/dubbo;89e1b94f1017e2094b6022bbbe5fd35e84b7b19d;2
large-refactorings/dubbo;882a8c430f2a495c8ba7f29c8038781963c93fdf;2
large-refactorings/dubbo;95bd350cae95c0f738eade5ba78ad9827586135d;4
large-refactorings/dubbo;66131d2d9c005807d86fb3bfe6b8f0fb1aeff834;1
large-refactorings/dubbo;027c5a6c2d092f7349bd0a9b21c81d788038494e;1
large-refactorings/dubbo;ee77776296732aa7ee3c2e913210ff077ee9e0d5;2
large-refactorings/dubbo;0f4cbd984cbcad683146c4202c78024564e5d0b7;1
large-refactorings/dubbo;2c9d7f5a0cf1a33e79bb46bf57837079c45d5fe2;3
large-refactorings/dubbo;72eaf04c1ae61faf830898b565cc05c2f6478f3e;4
large-refactorings/dubbo;ce8b6e8972ddf8a78652d49f3ecde546420f46fa;11
large-refactorings/dubbo;c0d62ed7a83347fa469c2b2a7d75287a5feb799b;3
large-refactorings/dubbo;06249e458cbb829e18d11f9a10b38125842aeee5;6
large-refactorings/dubbo;3bc4508d09756a40c85ddf0c62b94aaf5d957d58;1
large-refactorings/dubbo;67eecabf44d2a00ab95d9606dc3c34188c6c0d11;1
large-refactorings/dubbo;c355a1a836fd831d6f1f31f2c0763d6f0647e26e;3
large-refactorings/dubbo;8bf918ff676e2e19e46ea02bf9169e0abf86d15d;12
large-refactorings/dubbo;5e85623c976102d79ab8253350f882a3d053c562;1
large-refactorings/dubbo;11fd99937f1b06994186d6afbf60dcac8f90b79f;1
large-refactorings/dubbo;ed7be11af9a8a9dddb4d23eea089f3890391575b;23
large-refactorings/dubbo;0438ee72bdfb7cc0fd9d97bf3f8283783d865bb8;1
large-refactorings/dubbo;36fde9e3e83f38e0d2e8f510c1e69a3aac8c3419;1
large-refactorings/dubbo;901c4632c03f2311ab79e05edbabdb11144a4713;1
large-refactorings/dubbo;8c1036e7673d7c38beff26fca0a88454ec49f81d;2
large-refactorings/dubbo;9ae6ed76c9ed7f3e3cf7b9e5f3c79e8f1504b3a0;2
large-refactorings/dubbo;52e2b1c1b6999a274d39107fc5ae355063b91666;1
large-refactorings/dubbo;9d2ef9a032aef9cd28508992c07aafa7be4e3f01;3
large-refactorings/dubbo;457b04dcf534ad3a2700eeb0cde483dad1a68a5e;3
large-refactorings/dubbo;f6bb5d1c90d44ddf3f7330398cadc5f6b45e99b0;1
large-refactorings/dubbo;b7cb918ab021a0b7efc27f9e89458e914e9c3584;1
large-refactorings/dubbo;8bec9760548206067bad28e9290675334b1fbfe1;2
large-refactorings/dubbo;28ec1f8830d89a6f5777c4e78a233194c4ea3557;4
large-refactorings/dubbo;c6413a936bd623333af728b9fc229ca5c88097cb;3
large-refactorings/dubbo;e234a8919a85922a99413a77f5eba370d62c665a;2
large-refactorings/dubbo;f09ac8ce37a7362ed1cfbac4fb0c245399c6edfd;1
large-refactorings/dubbo;14f62f20da9933a234c3d2a07d67644be78f2b5f;7
large-refactorings/dubbo;08e00a9027cde04cb7d57631e1951ea41f642cbe;1
large-refactorings/dubbo;cc1cfe3eb48833cdba614f70992b42cc23369981;1
large-refactorings/dubbo;1acdd1e766f7b88098c17a19aa147f2383bc88db;1
large-refactorings/dubbo;0f99cb65c3f2d679be9452747ff2833faff4df5f;1
large-refactorings/dubbo;a9a69eac67ded8663fb96e940f07eacc8c0f72b5;1
large-refactorings/dubbo;d2f58d4b692f0b5df6a85454628c6fe7131ce30d;1
large-refactorings/dubbo;80646ba28fd5c06aeeabaa81e90c469b91e5745d;7
large-refactorings/dubbo;95ea6c9ec87c86bb87ce88ec0ba679fc22601ae7;10
large-refactorings/dubbo;b288ad7e3812d2354e54aa2f20f8127f24586a5e;2
large-refactorings/dubbo;63809bf8e3bd556d2da4cea8affa9f530ee026a6;14
large-refactorings/dubbo;f790ec2563ee18e756e718ceb8c78c1f403466e1;5
large-refactorings/dubbo;84c80b90499553dae67cd1d76e97fc6cb2d2ed6f;4
large-refactorings/dubbo;1ec293bf7ffc41d184883d051192c4452367d0f4;1
large-refactorings/dubbo;f264dac97307abe08992b71caf5912a741c21cd8;1
large-refactorings/dubbo;2dabc7a841fa10ffa67acad3ef6d40e9b7062ecb;3
large-refactorings/dubbo;9f0a07e8302f248eb43e218c1cd08085cc081570;1
large-refactorings/dubbo;3308a197751eeb97baddf157f53813a3447d159f;1
large-refactorings/dubbo;3211a1f9e10969c48d0193aac5825208a33296bf;1
large-refactorings/dubbo;dfdc9a6ee8329f6eecab90f6b0f77a2ae2db811d;1
large-refactorings/dubbo;3b5dc6e53b04d313611ed907c0ba270f6ff06444;3
large-refactorings/dubbo;268b09269492561991e7104de00a53b41d7ffbd0;1
large-refactorings/dubbo;15297955404cb13d4bbb41b24dac67804a9661cc;1
large-refactorings/dubbo;16f1fad340a88571f85c26b3f028f30c2d5ad62e;1
large-refactorings/dubbo;1aed3aea92c093fb55db81f99622a9f925b07939;2
large-refactorings/dubbo;eeca7c947dff6392fa8057836333d3ba719747e9;1
large-refactorings/dubbo;a8a6a91bc8d085b58ca5c48a782270d7a327c106;1
large-refactorings/dubbo;4c0c82548c3975c3f84af682d64d4f68581d0dfa;1
large-refactorings/dubbo;6e4e6b769a3b7dc5d6bad801cd394949cdfe1b7b;1
large-refactorings/dubbo;d02e1fd9d41ee986dd841a58f30d080c633b738f;1
large-refactorings/dubbo;15ed9f85929a30aaba0b02d23a00d4339f67dad3;1
large-refactorings/dubbo;cc28365f87aa45c9ccb0de467ee2213da7e4837b;3
large-refactorings/dubbo;ff76661ef4ad2af0b92c208dc0740bb00e93020b;3
large-refactorings/dubbo;d5b0875a90c2c9d5da1d9eab56c00499ee6fa9a7;17
large-refactorings/dubbo;fa157deadf65d00c9884d611430ec78e585840ff;3
large-refactorings/dubbo;8acd17cf43a17d2a8df1ca01b11d25763de734a1;1
large-refactorings/dubbo;1e6aa579bf07f0d15c057cfef2fd06783a869353;3
large-refactorings/dubbo;9cae36e0f5ae469dcc86853ad440b183bba48712;2
large-refactorings/dubbo;9e9517dc2fb2892a256b8e2a0eaaadb9164b8b61;1
large-refactorings/dubbo;e1beaf2f8ec65c317830f7e5ffbe5a4106a9b822;1
large-refactorings/dubbo;93f21c1797991112084c352b55b00aa9063c6383;1
large-refactorings/dubbo;fbaa4c641a3eebb13e2cad4798818bdfd515ea17;4
large-refactorings/dubbo;5a69cc69baef3c2b3d07313f4831f6fe3bef4e1a;3
large-refactorings/dubbo;5931fa7bd2eb3c9e6bdff3a720adfcaf36bcc976;2
large-refactorings/dubbo;0227fda49ae92a60a66a5f02dc915e32fcc0512f;2
large-refactorings/dubbo;4d6639e2ead5195a093a6b16f65140e20c7c4cb9;1
large-refactorings/dubbo;ad2d30ba90eaea6074fbe4c2497789e0545e915c;1
large-refactorings/dubbo;e77e4b165039b6f53b238d0b686254126f616783;1
large-refactorings/dubbo;511af3fe12f0847d3a3324b6fb9593e2b8751528;2
large-refactorings/dubbo;7e4b2f323cd264bc9f282d06b02e03adb49ed606;4
large-refactorings/dubbo;4848762b5f821688b27dd076f66d615f5f6a2f40;5
large-refactorings/dubbo;7214308b8adfae50c2def5f6f6af37f73d36b9ac;1
large-refactorings/dubbo;2d2341e544927244843fda934529bd8445ea99bf;9
large-refactorings/dubbo;b3d74c30a821768543d482eb239651c127a6887b;2
large-refactorings/dubbo;1750e47c647efdeaf758bdd482f0943d1b715c80;1
large-refactorings/dubbo;d4d016b605c04d3aa911b31cd90fae768e3c5ecb;2
large-refactorings/dubbo;2f62b273ceb20772d0734da03c1fd12ad465fcd6;3
large-refactorings/dubbo;10e22bad63b5f263cf45a7be120a58a89ad44a8c;1
large-refactorings/dubbo;f89a1a8dadb419a06494433ed53b9a35f69c36dc;14
large-refactorings/dubbo;c2c772e1a13fd95c2b53728e5cd6e45d9a3a8ae6;1
large-refactorings/dubbo;7a90ab929a9d8b00179aa904469df1f7462497d8;2
large-refactorings/dubbo;839d2a604e629ea9e96b964be09ae221e85312ba;2
large-refactorings/dubbo;00febe9e3cb450737d403a937322dc08ab5c6f2a;1
large-refactorings/dubbo;0948135e7ba9c7a85d9789a95df106c3a4617c83;2
large-refactorings/dubbo;1cd9b6aada32a7e696584a5f77303ba1ce9cffbf;2
large-refactorings/dubbo;0f7e07fb174d204cf4b3ef05cd27f40cef2faea0;1
large-refactorings/dubbo;938a46641ce76df26a01d5f7543b474219c78240;1
large-refactorings/dubbo;e31fd26f2c95e4cb8a14774ed6df7b1c3514f6ae;1
large-refactorings/dubbo;3b03c3f29807b654b12af5376ecedd494be12acb;2
large-refactorings/dubbo;7987100cad797ae82394ae88c87bac43a93ccf40;16
large-refactorings/dubbo;48ef06478c02445177cec866710f0aafd7718f45;5
large-refactorings/dubbo;44e935f84b6032206c796d024b4b302a413d9504;10
large-refactorings/dubbo;e1480f907fd608b4ad0434b1367b30b3cf79defd;2
large-refactorings/dubbo;53dca537089441e84160391c8f7efd7b40dd9155;1
large-refactorings/dubbo;9ebc217e9dc9ee23cdceb85398742b6f7f6509a6;2
large-refactorings/dubbo;202b5374096c1b1f1a7dce6f0cae6683d083f8cf;1
large-refactorings/dubbo;5b898517b88c11825a5ec742d16c8401d3a81d97;1
large-refactorings/dubbo;6b9ddc0b9ba5222a2a30b236a2103d64c1da989d;2
large-refactorings/dubbo;4a852a1c681f79d7e567ec70e1106b9f031cac23;2
large-refactorings/dubbo;0ebbeab31d161948263349a8df8a7880a4ecea78;1
large-refactorings/dubbo;03227ff131d8366a5687ff52213503a5eec3f5e6;1
large-refactorings/dubbo;20f9618283f56579038f432714748267bf9d66fc;4
large-refactorings/dubbo;8eae30105ca005374683433964318b667d0c290c;4
large-refactorings/dubbo;4704413b37ecdeafde73de0b6915aaa0d0b54b1c;5
large-refactorings/dubbo;9337af08929d7ab807e2585b1cd3b170a6d7f4dc;2
large-refactorings/dubbo;97e20f50c3d4cf537d28d6a711c4d006a8f2eda5;14
large-refactorings/dubbo;05d37651f3916cee0c8ad1e5ea80025943d0aae9;1
large-refactorings/dubbo;46d3dad8ff4952244336d90bf5551de84ae1e6e1;4
large-refactorings/dubbo;1cd29b6f8ebf6c5b0180071a5d1a963889a80a01;4
large-refactorings/dubbo;083748d231eea351a3588c8387770d35a00ea790;1
large-refactorings/dubbo;a8800c8e71d25745ad0dd9af97e5aaa4e51b305e;60
large-refactorings/dubbo;cd582c5c036a92296b5fbf844f44c1c67ae26e76;1
large-refactorings/dubbo;a9746a0ae4f35948442b7d4de889ed3b91e339fe;3
large-refactorings/dubbo;d8073ab680db646aa3dfb691b23d46750f048c8a;1
large-refactorings/dubbo;85f3db20e277a960ad3eea7992ade554f5958f6d;1
large-refactorings/dubbo;170a8c9c2a4cc0147f9a77f763c91311deaa7446;1
large-refactorings/dubbo;e5bc3c642fa060268f3e7e5aa7fcc9270318b0f6;1
large-refactorings/dubbo;f2e34318897fd8a241237e5a4b12e815692944f6;2
